GEO_ID,Census Tract Name,% population (25+) with <9 years of education,% population (25+) with at least a high school diploma,Unemployment rate (civilian labor force 16+),% families below the poverty level,median home value,median gross rent,Median Family Income,% population below 150% of the poverty threshold,median monthly mortgage,% single-parent households with children < 18,% owner-occupied housing units,% occupied housing units without complete plumbing,% households without a motor vehicle,% households without a telephone,% households with >1 person per room,% employed persons (16+) in white-collar occupations,log ratio low-to-high income,Area Deprivation Index (ADI),census_tract,Tree_Canopy,Affordable_Housing,Parks,Transit_Stop,Bike_Miles,Wifi_Hotspots,School_Density,Library_Count,Small_Business,Food_Access,Tract_Area_SqMi,Population
1400000US17031240900,Census Tract 2409; Cook County; Illinois,104,868,2.1,0.0,460800.0,1736.0,100854.0,0.0,2913.0,,33.6,0.0,17.5,0.0,3.8,63.3,-0.012,85.39880082721486,17031240900,25.16118698262314,941.1765,512.0177,187.166,9.9687,28.4827,115.865,26.738,113.1907,7.1301,0.3862,1122
1400000US17031241000,Census Tract 2410; Cook County; Illinois,139,1439,8.4,17.0,411800.0,1810.0,98304.0,28.5,3140.0,,31.9,0.0,14.9,1.6,0.9,57.0,-0.08,97.89294422624232,17031241000,25.05069876838602,171.3923,954.2513,12.696,27.8784,87.5,42.319,12.696,36.8176,3.8087,0.08,2363
1400000US17031241100,Census Tract 2411; Cook County; Illinois,41,2738,6.4,12.1,516400.0,1926.0,101016.0,19.4,3202.0,,32.3,0.0,27.3,0.0,0.6,73.1,-0.148,86.5684282006507,17031241100,30.16431138060672,88.1365,18.8307,27.98,14.9853,54.7731,33.576,8.394,103.8053,17.3475,0.1278,3574
1400000US17031241200,Census Tract 2412; Cook County; Illinois,38,1353,4.3,0.0,575200.0,1629.0,151891.0,0.0,3880.0,,46.8,0.0,25.8,0.0,1.3,65.5,-0.087,74.24767074393222,17031241200,25.91770574672061,229.8716,23.3036,35.006,17.456,55.2486,70.012,17.503,100.9335,14.5858,0.1267,1714
1400000US17031241300,Census Tract 2413; Cook County; Illinois,10,1378,2.2,10.4,616200.0,2329.0,173929.0,10.4,3801.0,,53.7,0.0,25.2,0.0,1.0,69.5,-0.012,71.10586155920866,17031241300,40.86378011874591,110.3896,86.172,5.411,23.5829,31.5956,48.701,10.823,53.0303,7.5758,0.0633,1848
1400000US17031241400,Census Tract 2414; Cook County; Illinois,135,4320,3.8,0.0,698300.0,2539.0,186537.0,0.0,,,28.9,3.0,28.9,3.3,0.0,72.8,-0.127,70.89098280977927,17031241400,32.804699533308295,36.2223,36.412,30.343,8.5838,14.9626,24.654,3.793,232.3156,31.1018,0.2005,5273
1400000US17031241500,Census Tract 2415; Cook County; Illinois,36,2236,2.6,2.2,718200.0,2424.0,190000.0,2.2,3916.0,,41.7,0.0,24.0,0.0,0.0,65.7,0.065,63.594492830008505,17031241500,21.59907690309243,51.1171,109.3336,27.082,12.0173,25.7954,30.467,6.77,286.7299,35.545,0.1163,2954
1400000US17031241600,Census Tract 2416; Cook County; Illinois,48,2854,6.2,5.1,545800.0,2150.0,117027.0,12.0,3238.0,,26.9,0.0,24.2,0.0,0.0,59.2,-0.171,81.42921605112511,17031241600,21.272530377158542,42.7278,64.9987,19.808,13.3842,18.018,16.978,5.659,75.5518,7.6401,0.111,3534
1400000US17031242000,Census Tract 2420; Cook County; Illinois,165,3754,5.4,6.1,611200.0,1713.0,137333.0,6.1,3653.0,,34.4,0.0,29.7,0.0,4.8,71.6,0.021,78.6896561589923,17031242000,21.41127940251233,28.9855,103.0636,21.313,16.484,47.5813,21.313,6.394,107.2038,23.6573,0.1261,4692
1400000US17031242100,Census Tract 2421; Cook County; Illinois,13,3269,2.6,3.8,646800.0,2147.0,219385.0,10.1,,,58.8,0.0,21.4,0.0,1.0,67.7,-0.188,69.35997906810817,17031242100,28.36457211477311,39.7384,19.3627,12.575,11.5051,39.4945,30.181,5.03,95.8249,14.839,0.1266,3976
1400000US17031242200,Census Tract 2422; Cook County; Illinois,44,3493,0.4,1.2,679200.0,2265.0,162976.0,1.2,3995.0,,53.2,0.0,13.3,2.5,2.1,70.1,-0.118,62.94701521232883,17031242200,32.157740618603164,39.1965,17.8863,14.699,11.4169,15.8353,29.397,4.9,88.1921,11.7589,0.1263,4082
1400000US17031242300,Census Tract 2423; Cook County; Illinois,51,2569,6.1,13.7,545600.0,1997.0,116094.0,13.7,3058.0,,53.0,0.0,12.1,0.0,1.1,72.5,-0.288,81.1068882243784,17031242300,32.31095633131578,61.6592,19.7869,25.224,11.8613,15.7729,33.632,5.605,117.713,14.2937,0.1268,3568
1400000US17031242400,Census Tract 2424; Cook County; Illinois,32,2427,2.8,1.4,628300.0,1921.0,110795.0,1.4,2961.0,,30.1,0.0,20.3,2.7,3.2,60.0,-0.175,80.96738405393913,17031242400,27.16048314461126,95.796,26.2736,27.567,11.872,7.8927,48.243,6.892,101.654,15.8511,0.1267,2902
1400000US17031242500,Census Tract 2425; Cook County; Illinois,105,2635,2.1,3.8,601400.0,1857.0,97438.0,6.9,3740.0,,30.1,0.0,18.7,0.0,4.3,58.6,-0.227,80.5087078302768,17031242500,24.605397280551674,56.042,75.7323,20.432,14.6068,16.1943,32.107,11.675,67.7175,7.8809,0.1235,3426
1400000US17031242600,Census Tract 2426; Cook County; Illinois,410,3774,8.0,5.7,582400.0,1751.0,96607.0,13.3,2959.0,,35.1,0.0,17.3,1.9,0.5,58.8,-0.109,88.16031327170455,17031242600,27.867039361345324,68.6673,378.5964,22.948,15.6156,33.389,22.948,5.296,69.7264,11.2974,0.1797,5665
1400000US17031242700,Census Tract 2427; Cook County; Illinois,94,1210,2.3,18.6,554300.0,1600.0,82351.0,27.9,3552.0,,36.2,0.0,18.9,1.1,0.9,51.3,-0.084,95.4140820086385,17031242700,25.10028137927153,271.4138,496.9484,20.64,20.8291,59.6125,46.44,10.32,65.5315,6.192,0.0671,1938
1400000US17031242800,Census Tract 2428; Cook County; Illinois,103,1115,1.9,0.0,671900.0,1953.0,180750.0,0.0,3717.0,,59.0,0.0,4.1,0.0,4.2,64.3,-0.101,67.25402934256292,17031242800,19.025521023264165,355.01,61.6835,112.807,6.7683,23.5571,59.721,19.907,132.0504,10.6171,0.1698,1507
1400000US17031242900,Census Tract 2429; Cook County; Illinois,82,1543,3.6,0.0,492700.0,1819.0,141645.0,1.4,3219.0,,52.7,0.0,6.6,0.0,9.0,57.6,-0.076,79.96503162733165,17031242900,23.679330680052,80.5301,85.7778,40.775,6.2608,23.9617,45.872,10.194,165.6473,9.1743,0.1252,1962
1400000US17031243000,Census Tract 2430; Cook County; Illinois,39,1898,2.0,1.6,479700.0,2081.0,149280.0,3.8,3338.0,,46.4,0.9,8.6,1.9,1.7,66.6,0.12,75.35270244168261,17031243000,23.313634235504843,149.5076,17.7576,49.239,4.0127,39.9042,22.381,8.953,120.4118,9.8478,0.1253,2234
1400000US17031243100,Census Tract 2431; Cook County; Illinois,92,1456,3.9,0.0,780600.0,1741.0,125000.0,4.6,,,55.6,0.0,13.5,0.0,0.0,73.3,-0.139,77.12995224281973,17031243100,23.45954145331198,191.6407,17.839,44.464,2.0,47.9616,44.464,13.339,184.9711,13.3393,0.1251,2249
1400000US17031243200,Census Tract 2432; Cook County; Illinois,62,1784,3.8,5.5,665400.0,2189.0,123750.0,5.5,3464.0,,56.3,0.0,12.9,0.9,0.0,59.4,-0.045,74.59704297477128,17031243200,23.230399671816137,226.9348,20.9756,43.725,2.4389,55.8659,48.098,13.118,155.2252,21.8627,0.1253,2287
1400000US17031243300,Census Tract 2433; Cook County; Illinois,37,1926,3.1,0.0,664600.0,2146.0,128000.0,4.8,,,23.7,0.0,38.2,2.2,2.2,71.1,-0.031,82.64593210499544,17031243300,21.426698241588767,302.3447,77.7122,28.795,10.9785,47.2069,37.022,12.341,136.9807,14.8087,0.1271,2431
1400000US17031243400,Census Tract 2434; Cook County; Illinois,54,2393,7.2,11.1,462700.0,1899.0,125278.0,19.3,3099.0,,45.8,0.0,28.9,0.0,2.9,75.0,-0.065,86.4995714920206,17031243400,21.28413707062379,145.4861,75.7956,17.361,18.0119,47.5436,20.833,6.944,106.25,20.4861,0.1262,2880
1400000US17031243500,Census Tract 2435; Cook County; Illinois,0,3826,2.4,3.7,601300.0,2542.0,157283.0,3.7,3360.0,,33.4,0.0,23.9,0.0,0.6,72.9,-0.126,67.11022479913014,17031243500,19.49635301724925,123.6831,41.3491,44.248,13.3795,11.8483,10.535,6.321,175.3055,16.6456,0.2532,4746
1400000US17031250200,Census Tract 2502; Cook County; Illinois,240,1389,12.8,19.7,276500.0,1020.0,45956.0,36.7,1719.0,,53.0,0.0,20.9,0.0,1.6,41.5,0.158,120.8250734865751,17031250200,18.79973685471963,6.1173,1.8948,32.386,2.4629,5.184,21.591,7.197,66.5707,6.1173,0.1929,2779
1400000US17031250300,Census Tract 2503; Cook County; Illinois,515,2109,16.1,16.3,299100.0,1256.0,60573.0,28.5,1918.0,,50.4,0.0,11.6,0.0,6.6,34.7,0.201,118.8490400268488,17031250300,23.6525950002267,3.585,9.6441,18.979,3.9916,8.3822,16.871,2.109,44.496,4.8503,0.2386,4742
1400000US17031250400,Census Tract 2504; Cook County; Illinois,252,3242,13.7,15.9,257300.0,1392.0,47723.0,31.4,1887.0,,54.8,0.0,18.3,0.0,3.1,49.7,-0.306,111.44843360179593,17031250400,19.677112229153124,16.2377,37.5233,46.64,1.3054,3.9643,13.819,3.455,97.4262,8.9826,0.5045,5789
1400000US17031250500,Census Tract 2505; Cook County; Illinois,307,4934,4.2,6.7,333100.0,1514.0,102237.0,7.2,2199.0,,88.7,0.0,5.3,0.0,1.6,59.7,-0.216,84.57930308972169,17031250500,24.4557916066463,23.7867,20.8433,32.809,0.0,0.0,5.468,2.734,57.6897,10.1162,0.796,7315
1400000US17031250600,Census Tract 2506; Cook County; Illinois,199,2418,11.3,16.9,265600.0,999.0,,30.1,1727.0,,82.6,2.3,14.2,2.6,1.6,56.0,,110.57575345592142,17031250600,18.525362879201072,0.0,10.3195,35.689,0.0,7.984,7.138,4.759,73.281,14.5134,0.2505,4203
1400000US17031250700,Census Tract 2507; Cook County; Illinois,323,3324,18.2,27.6,239300.0,1249.0,50858.0,39.5,1889.0,,27.1,0.8,31.3,0.0,7.5,35.4,0.005,128.20956431430938,17031250700,22.108570227317607,0.0,78.1112,30.344,0.0,7.8339,10.115,5.057,61.0249,11.1261,0.2553,5932
1400000US17031250800,Census Tract 2508; Cook County; Illinois,120,1493,8.1,19.7,268500.0,1258.0,77414.0,26.8,1734.0,,73.1,0.0,22.3,0.8,2.9,54.7,0.045,109.25713324752924,17031250800,20.19625790029854,0.0,85.9591,57.566,0.0,4.5086,16.447,12.336,91.6941,10.6908,0.2218,2432
1400000US17031251000,Census Tract 2510; Cook County; Illinois,102,537,17.8,28.2,242600.0,1143.0,40625.0,30.1,2161.0,,51.8,0.0,15.5,1.7,11.5,36.1,-0.047,127.177869212887,17031251000,15.399080722619937,0.0,23.0916,111.628,0.0,11.0558,55.814,27.907,177.6744,20.4651,0.1809,1075
1400000US17031251100,Census Tract 2511; Cook County; Illinois,425,2441,15.9,25.7,239400.0,1179.0,43370.0,36.5,1894.0,,42.2,0.0,36.4,1.3,8.6,52.0,-0.085,126.23928812083535,17031251100,25.085689830245283,26.41,98.7019,24.62,0.0,15.6495,20.143,8.953,43.6437,11.4145,0.1917,4468
1400000US17031251200,Census Tract 2512; Cook County; Illinois,154,2497,10.5,12.4,242200.0,972.0,60064.0,22.1,1682.0,,65.0,3.3,24.4,0.0,3.6,46.3,0.062,113.4891705120718,17031251200,28.284674169812963,30.179,46.6977,40.921,0.0,15.6433,28.133,7.673,52.9412,10.9974,0.2557,3910
1400000US17031251300,Census Tract 2513; Cook County; Illinois,180,2640,13.6,18.2,271800.0,1160.0,43138.0,26.3,1881.0,,33.2,0.0,24.2,0.0,2.7,54.0,-0.121,114.94109879116216,17031251300,26.00072406593421,23.1463,2.2464,35.308,0.0,7.9271,9.808,5.885,51.0004,9.0231,0.2523,5098
1400000US17031251400,Census Tract 2514; Cook County; Illinois,104,2379,17.9,20.6,315100.0,988.0,24160.0,34.4,2129.0,,15.5,0.0,53.6,0.0,1.7,74.7,0.042,121.333309481243,17031251400,27.557962051602622,89.8144,59.1337,27.597,2.236,3.7636,17.561,5.018,48.9212,7.2755,0.2657,3986
1400000US17031251500,Census Tract 2515; Cook County; Illinois,205,2006,21.9,32.0,241100.0,1153.0,54938.0,34.7,2061.0,,41.3,2.1,35.0,3.1,3.9,35.8,-0.017,130.0866248605965,17031251500,29.101266313247915,82.4505,48.3905,25.334,3.1958,18.9107,29.94,4.606,58.959,11.0548,0.2644,4342
1400000US17031251600,Census Tract 2516; Cook County; Illinois,224,1952,16.2,18.1,206100.0,1238.0,46869.0,41.4,2058.0,,59.2,0.0,27.2,0.0,12.7,55.6,-0.036,122.46031995145508,17031251600,29.244120861805573,33.5037,11.7052,19.875,4.6237,21.5517,25.554,5.679,27.8251,5.1107,0.1856,3522
1400000US17031251700,Census Tract 2517; Cook County; Illinois,91,718,10.2,22.0,244600.0,1308.0,55750.0,35.3,1586.0,,48.6,0.0,21.0,0.0,11.3,49.0,-0.017,121.59671797654994,17031251700,21.423417364101795,0.0,5.8999,74.239,4.5393,26.8384,44.543,22.272,166.2955,35.6347,0.1863,1347
1400000US17031251800,Census Tract 2518; Cook County; Illinois,179,2593,16.2,28.4,266300.0,1303.0,34220.0,41.7,1637.0,,25.2,0.0,38.8,3.8,5.2,50.0,-0.083,128.89943990148086,17031251800,21.688024008441324,70.3784,14.0972,31.366,9.2179,23.3706,19.604,5.881,86.8457,9.802,0.3851,5101
1400000US17031251900,Census Tract 2519; Cook County; Illinois,193,3215,20.5,23.3,233500.0,1003.0,42677.0,35.7,1861.0,,23.6,0.0,49.8,0.0,6.4,31.6,0.086,130.79805084182368,17031251900,25.256625157698327,100.7982,90.8278,27.845,7.8072,20.4918,16.707,3.713,38.7971,9.4672,0.244,5387
1400000US17031252000,Census Tract 2520; Cook County; Illinois,137,3028,21.3,13.8,245800.0,1162.0,36645.0,27.9,2045.0,,21.5,0.0,43.5,3.4,3.7,60.0,-0.021,120.8819525376786,17031252000,27.327918068177944,67.6585,158.9636,26.567,5.3085,4.1442,8.856,1.771,40.9139,4.605,0.2413,5646
1400000US17031252101,Census Tract 2521.01; Cook County; Illinois,46,1239,12.1,1.3,244800.0,1056.0,51250.0,6.3,1188.0,,30.6,1.5,39.3,1.2,2.5,34.3,-0.148,115.30301091451044,17031252101,26.05898447788451,309.5872,428.2584,133.156,2.3671,0.0,39.947,6.658,116.5113,22.6365,0.3284,1502
1400000US17031252102,Census Tract 2521.02; Cook County; Illinois,170,3319,17.6,16.5,197100.0,1319.0,52049.0,38.1,1578.0,,31.9,0.0,42.8,0.0,7.4,44.9,0.117,124.31744044718803,17031252102,21.40196904385407,52.3679,280.5722,46.872,4.8846,15.444,14.547,1.616,53.6609,9.6978,0.259,6187
1400000US17031252201,Census Tract 2522.01; Cook County; Illinois,87,1916,26.0,25.2,239900.0,1251.0,49100.0,29.1,1816.0,,42.7,0.0,20.4,0.0,8.8,46.2,0.079,125.56151285401606,17031252201,21.7702534627102,103.7415,26.5256,47.619,8.9421,46.8855,17.007,3.401,34.3537,3.4014,0.1493,2940
1400000US17031252202,Census Tract 2522.02; Cook County; Illinois,132,2718,17.9,27.8,257100.0,1156.0,46875.0,38.5,2457.0,,31.6,0.0,34.5,0.0,4.2,66.5,0.047,119.6433160773348,17031252202,21.927127687650643,58.7497,24.1502,56.45,7.7107,32.4939,14.635,2.091,52.2685,14.8442,0.2462,4783
1400000US17031260100,Census Tract 2601; Cook County; Illinois,58,665,18.3,11.1,325500.0,491.0,15817.0,29.6,1958.0,,11.0,0.0,75.0,0.0,4.5,48.4,-0.35,130.36891094169988,17031260100,15.69772299844169,547.0548,832.1392,40.623,21.1971,15.9109,54.164,13.541,129.3162,23.0196,0.1257,1477
1400000US17031260200,Census Tract 2602; Cook County; Illinois,92,548,6.5,7.4,162500.0,1142.0,49250.0,26.0,2052.0,,22.0,0.0,28.8,0.0,2.4,51.3,-0.269,113.1144747549442,17031260200,20.091841963420944,594.8767,21.0601,56.926,17.8541,15.7729,56.926,9.488,212.5237,39.8482,0.1268,1054
1400000US17031260300,Census Tract 2603; Cook County; Illinois,123,510,13.8,33.7,242600.0,994.0,,33.7,2085.0,,31.5,3.9,44.0,0.0,8.1,24.5,,132.06556154836557,17031260300,21.624697971510223,449.6073,21.0949,13.089,17.7852,39.2773,39.267,13.089,71.9895,10.4712,0.1273,1528
1400000US17031260400,Census Tract 2604; Cook County; Illinois,43,671,31.1,51.5,161200.0,1333.0,,55.6,1180.0,,23.0,0.0,11.6,0.0,20.3,51.0,,147.2920364579747,17031260400,19.025461313880307,85.8369,9.0302,14.306,17.8647,39.4945,42.918,14.306,85.8369,4.2918,0.1266,1398
1400000US17031260500,Census Tract 2605; Cook County; Illinois,30,1271,14.7,30.2,217500.0,1493.0,54417.0,50.6,2511.0,,53.7,0.0,12.9,0.0,0.0,54.5,-0.037,116.54786887185465,17031260500,19.75991666322788,65.4664,16.7693,54.555,11.2948,38.4025,38.189,5.456,57.2831,9.2744,0.1302,1833
1400000US17031260600,Census Tract 2606; Cook County; Illinois,109,743,26.9,20.9,189600.0,1372.0,50368.0,49.1,1862.0,,52.3,0.0,17.8,0.0,2.9,52.8,-0.004,125.76498690004809,17031260600,22.25418636175051,365.6575,8.4078,37.843,12.7148,33.1126,37.843,4.73,31.6935,4.7304,0.1208,2114
1400000US17031260700,Census Tract 2607; Cook County; Illinois,0,669,11.1,27.3,242600.0,1285.0,67986.0,34.8,1976.0,,44.7,2.4,7.3,0.0,0.0,69.7,0.231,113.43899998377346,17031260700,23.70625241956476,459.4914,20.7873,82.791,12.7912,15.7356,53.223,5.914,124.1869,26.6115,0.1271,1691
1400000US17031260800,Census Tract 2608; Cook County; Illinois,53,996,27.7,13.8,205300.0,1312.0,35462.0,46.5,1413.0,,13.6,0.0,38.2,0.0,1.6,47.5,-0.176,130.89364642363034,17031260800,20.31734400654294,435.491,698.3882,48.437,17.6698,15.8103,39.63,8.807,105.24,20.2554,0.1265,2271
1400000US17031260900,Census Tract 2609; Cook County; Illinois,0,731,22.9,45.5,245900.0,1255.0,23495.0,62.4,2109.0,,37.6,0.0,40.2,0.0,0.0,63.5,-0.098,134.76536069646005,17031260900,25.32120208933734,340.8324,214.0751,22.497,15.2919,11.3507,50.619,11.249,41.0574,11.811,0.0881,1778
1400000US17031261000,Census Tract 2610; Cook County; Illinois,57,1119,15.0,19.0,175000.0,1420.0,47708.0,26.8,1915.0,,31.2,0.8,40.6,0.8,1.5,45.9,0.326,121.07914731741712,17031261000,23.533729016633,234.1634,9.7472,30.581,1.5741,10.2302,34.95,8.737,42.8135,5.2425,0.1955,2289
1400000US17031270500,Census Tract 2705; Cook County; Illinois,56,529,15.3,35.8,165500.0,928.0,24181.0,59.6,2644.0,,23.3,0.0,32.6,0.0,11.4,70.3,-0.197,134.06489841532382,17031270500,25.14636526330695,977.7641,704.25,74.12,22.9625,18.4077,80.296,18.53,24.7066,3.706,0.2173,1619
1400000US17031271200,Census Tract 2712; Cook County; Illinois,28,773,30.8,15.1,303400.0,1579.0,32905.0,55.5,2032.0,,30.1,0.0,48.5,0.0,4.2,51.8,0.151,130.53764826197377,17031271200,20.18344825078108,920.6485,36.7338,93.857,21.6828,23.5849,102.389,17.065,80.2048,25.5973,0.1272,1172
1400000US17031271300,Census Tract 2713; Cook County; Illinois,20,557,10.3,32.0,414000.0,833.0,45488.0,40.2,1724.0,,25.1,0.0,24.8,0.0,2.3,62.5,0.387,123.56931700410422,17031271300,15.59071141021068,944.3396,271.8295,198.113,18.9471,23.6967,141.509,28.302,27.3585,0.0,0.1266,1060
1400000US17031271400,Census Tract 2714; Cook County; Illinois,40,893,18.9,17.9,212500.0,1224.0,41591.0,41.8,2241.0,,26.4,0.0,28.4,0.0,1.3,62.2,0.096,120.78844122848984,17031271400,17.76234130464345,989.5765,1008.3414,65.147,21.1338,15.7853,71.661,19.544,59.9349,14.3322,0.1267,1535
1400000US17031271500,Census Tract 2715; Cook County; Illinois,115,760,22.1,16.9,273800.0,1418.0,52390.0,25.4,1759.0,,42.8,0.0,20.5,12.0,2.0,30.7,-0.358,124.99252553563876,17031271500,22.708556598953844,439.9126,310.3938,29.133,23.0923,15.8983,72.833,14.567,24.035,1.4567,0.0629,1373
1400000US17031271800,Census Tract 2718; Cook County; Illinois,0,580,12.2,8.3,237500.0,1744.0,90331.0,8.3,,,16.6,0.0,50.6,0.0,19.4,46.9,0.602,115.93384260992131,17031271800,26.35850006838504,807.377,262.8521,40.984,9.1896,12.5628,112.705,10.246,63.5246,14.3443,0.0796,976
1400000US17031280100,Census Tract 2801; Cook County; Illinois,0,7010,1.8,0.0,428900.0,2450.0,146383.0,0.0,3041.0,,26.8,0.3,40.0,0.3,0.5,81.3,-0.202,66.9139325124072,17031280100,15.260665196553653,40.4258,20.9543,30.993,22.1698,12.685,0.0,2.695,232.5832,40.1563,0.2365,7421
1400000US17031280400,Census Tract 2804; Cook County; Illinois,72,942,1.7,23.3,344000.0,986.0,40699.0,60.8,2164.0,,10.6,0.0,53.3,0.8,2.1,54.2,-0.033,125.24638145575496,17031280400,15.288986692667454,672.6239,83.7272,40.617,10.9808,51.6529,97.482,24.37,262.3883,8.9358,0.1936,1231
1400000US17031280800,Census Tract 2808; Cook County; Illinois,19,537,13.4,24.1,370000.0,1267.0,30231.0,34.0,2083.0,,12.5,0.0,47.5,0.0,2.4,30.6,0.378,127.07582382202546,17031280800,13.588865254558472,765.4424,113.108,66.778,23.5709,21.7628,83.472,8.347,51.7529,3.3389,0.0919,1198
1400000US17031280900,Census Tract 2809; Cook County; Illinois,0,853,5.4,18.2,351100.0,558.0,46471.0,31.9,2663.0,,31.2,0.0,29.5,0.0,0.9,76.6,-0.092,110.0770591045322,17031280900,15.562645239122189,582.1727,182.4652,64.995,33.5377,112.8668,74.28,9.285,72.4234,18.5701,0.0443,1077
1400000US17031281900,Census Tract 2819; Cook County; Illinois,36,5534,5.0,7.3,396100.0,2103.0,121838.0,7.3,2635.0,,26.8,0.0,48.2,0.0,2.7,63.6,0.098,85.07735767431342,17031281900,14.884673824986312,32.57,22.3241,28.445,30.5614,29.5334,1.422,4.267,200.3982,25.7431,0.1693,7031
1400000US17031282700,Census Tract 2827; Cook County; Illinois,53,1472,6.6,4.6,319200.0,2141.0,103942.0,4.6,1995.0,,51.9,0.0,18.6,0.7,4.9,61.3,-0.154,90.67580883647908,17031282700,16.65725805337508,428.0688,54.2834,43.002,5.7309,17.6991,46.912,3.909,61.3761,11.337,0.1695,2558
1400000US17031282800,Census Tract 2828; Cook County; Illinois,17,1160,5.4,0.0,404800.0,1769.0,110313.0,18.3,1989.0,,37.7,0.0,17.9,0.0,6.3,65.6,0.203,94.45284765392088,17031282800,26.049555432178213,338.4333,57.1049,36.72,0.0,31.4465,61.2,6.12,111.3831,20.8078,0.0636,1634
1400000US17031283100,Census Tract 2831; Cook County; Illinois,191,1803,10.7,14.3,465800.0,1896.0,,48.4,3293.0,,23.3,0.0,42.4,0.0,3.6,76.6,,103.02464054381912,17031283100,33.021701737335626,243.6511,143.3516,18.403,10.7268,11.9474,33.125,14.722,141.3324,28.3401,0.0837,2717
1400000US17031283200,Census Tract 2832; Cook County; Illinois,18,1039,4.5,2.3,441000.0,1371.0,66404.0,10.0,2698.0,,36.7,0.0,30.5,0.0,0.8,70.1,-0.16,92.88414163294809,17031283200,33.696889280424344,374.8503,224.1554,47.904,11.7103,21.9298,59.88,17.964,95.8084,19.7605,0.0912,1670
1400000US17031283800,Census Tract 2838; Cook County; Illinois,33,2394,7.3,21.0,398300.0,1256.0,85972.0,25.5,2805.0,,48.1,0.0,18.1,0.0,2.0,55.8,-0.044,100.82234870235696,17031283800,24.14564779636424,232.426,58.4439,14.957,8.754,41.2655,32.905,5.983,41.2803,0.5983,0.1454,3343
1400000US17031290900,Census Tract 2909; Cook County; Illinois,166,2363,28.1,18.1,222800.0,1175.0,57753.0,39.1,1259.0,,23.6,0.0,33.1,0.0,14.0,47.4,0.095,133.6604623112916,17031290900,21.42154357831235,88.0503,28.2486,37.736,0.444,0.0,30.189,5.031,57.6101,9.0566,0.3846,3975
1400000US17031291200,Census Tract 2912; Cook County; Illinois,93,1031,6.4,42.2,243900.0,1134.0,,55.3,2602.0,,27.1,0.0,44.0,0.0,3.2,42.8,,126.04640778762402,17031291200,19.05167653092483,263.3421,79.9299,52.493,16.5016,15.7356,56.868,8.749,21.8723,5.2493,0.1271,2286
1400000US17031291600,Census Tract 2916; Cook County; Illinois,262,622,14.2,8.2,373900.0,2119.0,118906.0,10.8,,,27.5,0.0,16.3,0.0,4.2,61.0,1.095,100.74174413895106,17031291600,33.9104794377036,257.4371,774.2168,34.325,5.8044,23.5018,102.975,22.883,50.3432,2.2883,0.0851,874
1400000US17031292200,Census Tract 2922; Cook County; Illinois,104,1391,13.6,6.7,244800.0,1134.0,50547.0,24.2,1780.0,,31.1,2.9,41.1,13.7,4.8,64.0,-0.083,122.49859603190068,17031292200,24.26548205284868,100.2719,17.8201,40.789,6.1536,19.6721,37.39,10.197,28.552,4.4188,0.1525,2942
1400000US17031292400,Census Tract 2924; Cook County; Illinois,81,1138,11.0,27.6,255500.0,1252.0,41733.0,27.6,1887.0,,31.4,0.0,41.0,2.5,5.7,45.6,-0.182,123.41496794771986,17031292400,21.459166207209133,181.2837,17.1538,48.996,0.4731,23.5294,53.895,14.699,58.3048,14.6987,0.1275,2041
1400000US17031292500,Census Tract 2925; Cook County; Illinois,125,2031,10.4,5.5,239600.0,1302.0,56283.0,7.3,1786.0,,34.6,0.0,30.0,0.0,5.3,58.9,-0.225,106.00056082277273,17031292500,16.495361710835837,96.6231,25.87,41.903,0.0,7.8864,22.184,4.93,40.6704,3.4508,0.3804,4057
1400000US17031300500,Census Tract 3005; Cook County; Illinois,491,1421,5.6,18.4,225300.0,1194.0,87721.0,20.9,2095.0,,45.0,0.0,11.0,3.5,15.4,35.6,-0.018,118.06107660618042,17031300500,20.908011108701665,62.288,12.4218,18.501,2.3904,38.2044,24.669,6.167,84.798,8.634,0.1047,3243
1400000US17031300600,Census Tract 3006; Cook County; Illinois,715,1301,10.3,13.2,281400.0,1186.0,59097.0,26.5,1896.0,,38.9,1.3,26.2,1.3,3.3,51.2,-0.537,116.1445803213053,17031300600,23.883001216983693,62.0965,16.2118,30.741,0.0,23.678,30.741,9.222,59.0224,7.0704,0.1267,3253
1400000US17031300700,Census Tract 3007; Cook County; Illinois,749,2052,9.3,19.9,287300.0,863.0,48435.0,32.6,2234.0,,46.8,0.0,21.9,0.0,5.0,60.0,0.149,118.6235248732584,17031300700,24.743672100282183,34.8062,17.8966,18.758,0.0,23.5294,18.758,6.253,62.1092,6.2526,0.1275,4798
